Title,Price,In Stock,Category,URL,Image URL
intel pentium gold g7400 12th gen 3 70ghz lga1700 alder lake processor,2480,True,CPU,https://www.takealot.com/intel-pentium-gold-g7400-12th-gen-3-70ghz-lga1700-alder-lake-processor/PLID91497807,
intel celeron g5905   3 5 ghz  lga 1200,2293,True,CPU,https://www.takealot.com/intel-celeron-g5905-3-5-ghz-lga-1200/PLID90197488,https://media.takealot.com/covers_images/1b0962fdd0104b1ab295de8c3d08990c/s-fb.file
amd ryzen 9 5950x desktop processor,8999,True,CPU,https://www.takealot.com/amd-ryzen-9-5950x-desktop-processor/PLID71032445,https://media.takealot.com/promotions/94159-ribbon-large.png
amd ryzen 7 8700f 8 core 4 1ghz am5 cpu,6599,True,CPU,https://www.takealot.com/amd-ryzen-7-8700f-8-core-4-1ghz-am5-cpu/PLID95651945,https://media.takealot.com/covers_images/d7349d82f9e743f4b0336866493f6d81/s-fb.file
amd ryzen 5 8400f 6 core 4 2ghz am5 cpu,4499,True,CPU,https://www.takealot.com/amd-ryzen-5-8400f-6-core-4-2ghz-am5-cpu/PLID95651943,https://media.takealot.com/covers_images/97bda4d064404df7a1cce19517cc027d/s-fb.file
amd ryzen 5 5600   6 core 3 5 ghz am4 cpu,4249,True,CPU,https://www.takealot.com/amd-ryzen-5-5600-6-core-3-5-ghz-am4-cpu/PLID95492653,https://media.takealot.com/covers_images/174b991d9c544359a377631107a5f3ac/s-fb.file
intel 14th gen core i7 14700 lga1700 2 1ghz up to 5 4ghz 20 core cpu,10449,True,CPU,https://www.takealot.com/intel-14th-gen-core-i7-14700-lga1700-2-1ghz-up-to-5-4ghz-20-core-cpu/PLID95464764,https://media.takealot.com/covers_images/9f2b980183e841ccb635e67f02cea431/s-fb.file
intel 14th gen core i5 14400f lga1700 2 5ghz 10 core cpu,5499,True,CPU,https://www.takealot.com/intel-14th-gen-core-i5-14400f-lga1700-2-5ghz-10-core-cpu/PLID95464762,https://media.takealot.com/covers_images/ae844ef9ab4c47f6840427f2e2df6e41/s-fb.file
intel 14th gen core i3 14100f lga1700 3 5ghz 4 core cpu,3199,True,CPU,https://www.takealot.com/intel-14th-gen-core-i3-14100f-lga1700-3-5ghz-4-core-cpu/PLID95464761,https://media.takealot.com/covers_images/faccd624f45e4914b82294b7f8d9ce53/s-fb.file
intel 14th gen core i5 14400 lga1700 2 5ghz 10 core cpu,5999,True,CPU,https://www.takealot.com/intel-14th-gen-core-i5-14400-lga1700-2-5ghz-10-core-cpu/PLID95464760,https://media.takealot.com/covers_images/1a8f184be33a4c5e86167b2f6833e33f/s-fb.file
amd ryzen 5600x gen 4 b550m pro vdh wifi 16gb 3600mhz upgrade kit,8199,True,CPU,https://www.takealot.com/amd-ryzen-5600x-gen-4-b550m-pro-vdh-wifi-16gb-3600mhz-upgrade-kit/PLID95436959,
amd ryzen 5 5600g 16gb 3600mhz ddr4 upgrade kit,6399,True,CPU,https://www.takealot.com/amd-ryzen-5-5600g-16gb-3600mhz-ddr4-upgrade-kit/PLID95410037,
amd ryzen 5 5600x gen 3 16gb 3600mhz upgrade kit,5999,True,CPU,https://www.takealot.com/amd-ryzen-5-5600x-gen-3-16gb-3600mhz-upgrade-kit/PLID95399440,
intel core i3 12100f 16gb ddr4 upgrade kit,5449,True,CPU,https://www.takealot.com/intel-core-i3-12100f-16gb-ddr4-upgrade-kit/PLID95391591,
intel 14th gen core i3 14100 lga1700 3 5ghz 4 core cpu,3699,True,CPU,https://www.takealot.com/intel-14th-gen-core-i3-14100-lga1700-3-5ghz-4-core-cpu/PLID95137810,
intel 14th gen core i5 14600k lga1700 3 5ghz 14 core cpu,7999,True,CPU,https://www.takealot.com/intel-14th-gen-core-i5-14600k-lga1700-3-5ghz-14-core-cpu/PLID95137808,
intel 12th gen core i3 12100 lga1700 3 3ghz 4 core cpu,2799,True,CPU,https://www.takealot.com/intel-12th-gen-core-i3-12100-lga1700-3-3ghz-4-core-cpu/PLID95137803,
amd ryzen 5 5500gt am4 6 core 3 6ghz gaming processor   cpu,2799,True,CPU,https://www.takealot.com/amd-ryzen-5-5500gt-am4-6-core-3-6ghz-gaming-processor-cpu/PLID94922386,https://media.takealot.com/promotions/94159-ribbon-large.png
amd ryzen 5 5600gt am4 6 core 3 6ghz gaming processor   cpu,2999,True,CPU,https://www.takealot.com/amd-ryzen-5-5600gt-am4-6-core-3-6ghz-gaming-processor-cpu/PLID94922385,https://media.takealot.com/promotions/94159-ribbon-large.png
amd ryzen 7 5700x3d am4 8 core 4 1ghz gaming processor   cpu,6199,True,CPU,https://www.takealot.com/amd-ryzen-7-5700x3d-am4-8-core-4-1ghz-gaming-processor-cpu/PLID94922384,
amd ryzen 5 8500g am5 6 core 3 5ghz gaming processor   cpu,3899,True,CPU,https://www.takealot.com/amd-ryzen-5-8500g-am5-6-core-3-5ghz-gaming-processor-cpu/PLID94922383,https://media.takealot.com/promotions/94159-ribbon-large.png
amd ryzen 5 8600g am5 6 core 4 3ghz gaming processor   cpu,5399,True,CPU,https://www.takealot.com/amd-ryzen-5-8600g-am5-6-core-4-3ghz-gaming-processor-cpu/PLID94922382,https://media.takealot.com/promotions/94159-ribbon-large.png
amd ryzen 7 8700g am5 8 core 4 2ghz gaming processor   cpu,7599,True,CPU,https://www.takealot.com/amd-ryzen-7-8700g-am5-8-core-4-2ghz-gaming-processor-cpu/PLID94922381,https://media.takealot.com/promotions/94159-ribbon-large.png
intel core i5 14600k 3 5ghz lga1700,6999,True,CPU,https://www.takealot.com/intel-core-i5-14600k-3-5ghz-lga1700/PLID94562197,
intel core i7 14700k 3 4ghz lga1700,16621,True,CPU,https://www.takealot.com/intel-core-i7-14700k-3-4ghz-lga1700/PLID94444432,
intel 14th gen core i5 14600k desktop processor,8500,True,CPU,https://www.takealot.com/intel-14th-gen-core-i5-14600k-desktop-processor/PLID94155179,
intel core i7 13700f 2 1 ghz 16 core lga 1700 processor,7999,True,CPU,https://www.takealot.com/intel-core-i7-13700f-2-1-ghz-16-core-lga-1700-processor/PLID93994510,https://media.takealot.com/promotions/94155-ribbon-large.png
