Title,Price,In Stock,Category
intel core i7 11700 2 5ghz turbo 4 9ghz 8c 16t lga1200 desktop processor,9319.0,True,Processors (CPUs)
intel core i7 11700kf 3 6ghz turbo 5 0ghz 8c 16t lga1200 desktop processor,8699.0,True,Processors (CPUs)
intel core i7 11700k 3 6ghz turbo 5 0ghz 8c 16t lga1200 desktop processor,9939.0,True,Processors (CPUs)
intel core i9 11900 2 5 ghz turbo 5 2ghz 8c 16t lga1200 desktop processor,13109.0,True,Processors (CPUs)
intel core i9 11900k 3 5 ghz turbo 5 3ghz 8c 16t lga1200 desktop processor,13229.0,True,Processors (CPUs)
intel core i9 9900x skylake x 10 core 3 5 ghz 4 4 ghz turbo lga 2066 165w desktop processor,12179.0,True,Processors (CPUs)
intel core i9 9820x skylake x 10 core 3 3 ghz lga 2066 165w desktop processor,9939.0,True,Processors (CPUs)
intel core i7 5775c 3 3ghz 3 7ghz boost 4c 8t broadwell lga1150 desktop cpu,6089.0,True,Processors (CPUs)
intel core i7 4790k 4 0ghz 4 4ghz boost 4c 8t lga1150 desktop cpu,5839.0,True,Processors (CPUs)
intel core i5 680 3 6ghz 3 86ghz boost 2c 4t 3 60ghz lga1156 desktop cpu,3729.0,True,Processors (CPUs)
intel celeron g5925 3 60ghz 2 core 2 thread lga 1200 socket comet lake processor,2069.0,True,Processors (CPUs)
intel celeron g5905 3 50ghz 2 core 2 thread lga 1200 socket comet lake processor,1499.0,True,Processors (CPUs)
intel core i7 10700kf 3 80ghz 5 1ghz turbo 8c 16t lga1200 socket desktop processor,8199.0,True,Processors (CPUs)
intel core i9 10900f 2 8ghz 5 2ghz boost 10 core 20 thread comet lake desktop processor,12179.0,True,Processors (CPUs)
intel core i7 10700f 2 90ghz 4 8ghz turbo 8 core 16 thread lga1200 socket desktop processor,7949.0,True,Processors (CPUs)
intel core i5 10600 hexa core 3 3ghz 4 8ghz turbo lga1200 socket desktop processor,6029.0,True,Processors (CPUs)
intel core i3 10320 quad core 3 8ghz 4 6ghz turbo lga1200 socket desktop processor,4099.0,True,Processors (CPUs)
