Title,Price,In Stock,Category,URL
intel celeron g6900 alder lake 2-core 3.40ghz lga1700 46w bx80715g6900 desktop processor,1501.99,True,CPU,https://www.rebeltech.co.za/intel-celeron-g6900-alder-lake-2-core-3-40ghz-lga1700-46w-bx80715g6900-desktop-processor.html
amd ryzen 3 4100 renoir 4-core 3.80ghz am4 65w 100-100000510box desktop processor,1630.99,True,CPU,https://www.rebeltech.co.za/amd-ryzen-3-4100-renoir-4-core-3-80ghz-am4-65w-100-100000510box-desktop-processor.html
amd ryzen 5 4500 renoir 6-core 3.60ghz am4 65w 100-100000644box desktop processor,1798.49,True,CPU,https://www.rebeltech.co.za/amd-ryzen-5-4500-renoir-6-core-3-60ghz-am4-65w-100-100000644box-desktop-processor.html
intel core i3-12100f alder lake 4-core 3.30ghz lga1700 58w bx8071512100f desktop processor,2141.49,True,CPU,https://www.rebeltech.co.za/intel-core-i3-12100f-alder-lake-4-core-3-30ghz-lga1700-58w-bx8071512100f-desktop-processor.html
intel pentium gold g7400 alder lake 2-core 3.70ghz lga1700 46w bx80715g7400 desktop processor,2172.49,True,CPU,https://www.rebeltech.co.za/intel-pentium-gold-g7400-alder-lake-2-core-3-70ghz-lga1700-46w-bx80715g7400-desktop-processor.html
amd ryzen 5 5500 cezanne 6-core 3.60ghz am4 65w 100-100000457box desktop processor,2260.49,True,CPU,https://www.rebeltech.co.za/amd-ryzen-5-5500-cezanne-6-core-3-60ghz-am4-65w-100-100000457box-desktop-processor.html
amd ryzen 3 4300g renoir 4-core 3.80ghz am4 65w 100-100000144box desktop processor,2271.99,True,CPU,https://www.rebeltech.co.za/amd-ryzen-3-4300g-renoir-4-core-3-80ghz-am4-65w-100-100000144box-desktop-processor.html
intel core i3-12100 alder lake 4-core 3.30ghz lga1700 60w bx8071512100 desktop processor,2805.99,True,CPU,https://www.rebeltech.co.za/intel-core-i3-12100-alder-lake-4-core-3-30ghz-lga1700-60w-bx8071512100-desktop-processor.html
intel core i3-13100f raptor lake 4-core 3.40ghz lga1700 58w bx8071513100f desktop processor,2867.99,True,CPU,https://www.rebeltech.co.za/intel-core-i3-13100f-raptor-lake-4-core-3-40ghz-lga1700-58w-bx8071513100f-desktop-processor.html
amd ryzen 5 5500gt vermeer 6-core 3.6ghz am4 65w 100-100001489box desktop processor,3013.49,True,CPU,https://www.rebeltech.co.za/amd-ryzen-5-5500gt-vermeer-6-core-3-6ghz-am4-65w-100-100001489box-desktop-processor.html
intel core i5-12400f alder lake 6-core 2.50ghz lga1700 65w bx8071512400f desktop processor,3077.99,True,CPU,https://www.rebeltech.co.za/intel-core-i5-12400f-alder-lake-6-core-2-50ghz-lga1700-65w-bx8071512400f-desktop-processor.html
