Title,Price,In Stock,Category,URL
AMD RYZEN 9 7900X3D 12-Core 4.4GHz AM5 CPU,14232,Ships in 5 - 7 work days,CPU,https://www.takealot.com/amd-ryzen-9-7900x3d-12-core-4-4ghz-am5-cpu/PLID93477214
AMD RYZEN 9 7900X 12-Core 4.7GHz AM5 CPU,14500,Ships in 5 - 7 work days,CPU,https://www.takealot.com/amd-ryzen-9-7900x-12-core-4-7ghz-am5-cpu/PLID93477213
Intel 13th Gen Core i3-13100 LGA1700 3.4GHZ 4-Core CPU,4195,Ships in 5 - 7 work days,CPU,https://www.takealot.com/intel-13th-gen-core-i3-13100-lga1700-3-4ghz-4-core-cpu/PLID93441564
Intel 13th Gen Core i5-13400 LGA1700 4.6GHz 10 Core (6P+4E),6650,Ships in 5 - 7 work days,CPU,https://www.takealot.com/intel-13th-gen-core-i5-13400-lga1700-4-6ghz-10-core-6p-4e/PLID93441548
Intel 12th Gen Core i7-12700 LGA1700 2.1GHz 12-Core CPU,8810,Ships in 5 - 7 work days,CPU,https://www.takealot.com/intel-12th-gen-core-i7-12700-lga1700-2-1ghz-12-core-cpu/PLID93441543
Intel 13th Gen Core i5-13500 LGA1700 4.8GHz 14 Core (6P+8E),7500,Ships in 5 - 7 work days,CPU,https://www.takealot.com/intel-13th-gen-core-i5-13500-lga1700-4-8ghz-14-core-6p-8e/PLID93441540
Intel Core i3-12100 Quad Core 3.30GHz 10nm 12MB L3 Alder Lake LGA1700,3578,Ships in 5 - 7 work days,CPU,https://www.takealot.com/intel-core-i3-12100-quad-core-3-30ghz-10nm-12mb-l3-alder-lake-lga1700/PLID93417855
Intel Core i7-12700 12 Core 2.10GHz 10nm Alder Lake LGA1700,7840,Ships in 4 - 6 work days,CPU,https://www.takealot.com/intel-core-i7-12700-12-core-2-10ghz-10nm-alder-lake-lga1700/PLID93417759
AMD 100-100000252BOX Ryzen 5 5600G 6-Core 3.9GHz Socket AM4 Desktop APU,3628,Ships in 3 - 5 work days,CPU,https://www.takealot.com/amd-100-100000252box-ryzen-5-5600g-6-core-3-9ghz-socket-am4-desktop-apu/PLID93413118
AMD Ryzen 7900 CPU - AMD Ryzen 9 12-core Socket AM5 5.4GHz,14948,Ships in 5 - 7 work days,CPU,https://www.takealot.com/amd-ryzen-7900-cpu-amd-ryzen-9-12-core-socket-am5-5-4ghz/PLID93410215
AMD Ryzen 7 7800X3D 5.0GHz 8-Core Zen 4 Socket AM5 Desktop CPU,14074,Ships in 5 - 7 work days,CPU,https://www.takealot.com/amd-ryzen-7-7800x3d-5-0ghz-8-core-zen-4-socket-am5-desktop-cpu/PLID93402463
AMD Ryzen 5 7600X Raphael 6-Core 4.70GHz AM5 105W 100-100000593WOF,7162,Ships in 5 - 7 work days,CPU,https://www.takealot.com/amd-ryzen-5-7600x-raphael-6-core-4-70ghz-am5-105w-100-100000593wof/PLID93372765
AMD Ryzen 9 7900X Raphael 12-Core 4.70GHz AM5 170W 100-100000589WOF,16531,Ships in 5 - 7 work days,CPU,https://www.takealot.com/amd-ryzen-9-7900x-raphael-12-core-4-70ghz-am5-170w-100-100000589wof/PLID93372709
AMD Ryzen 7 7700X Raphael 8-Core 4.50GHz AM5 105W 100-100000591WOF,11473,Ships in 7 - 9 work days,CPU,https://www.takealot.com/amd-ryzen-7-7700x-raphael-8-core-4-50ghz-am5-105w-100-100000591wof/PLID93372693
Intel BX80715G7400 Pentium Gold G7400 2 Core Alder Lake CPU Processor,2570,Ships in 4 - 6 work days,CPU,https://www.takealot.com/intel-bx80715g7400-pentium-gold-g7400-2-core-alder-lake-cpu-processor/PLID93369791
Intel Core i5-12500 CPU 6-core FCLGA1700 3GHz Processor,6798,Ships in 5 - 7 work days,CPU,https://www.takealot.com/intel-core-i5-12500-cpu-6-core-fclga1700-3ghz-processor/PLID93369726
Intel Core i7-13700 CPU - 13th Gen 5.20 GHz 30 MB Processor,13789,Ships in 5 - 7 work days,CPU,https://www.takealot.com/intel-core-i7-13700-cpu-13th-gen-5-20-ghz-30-mb-processor/PLID93366719
Intel Core i9-13900F Processor,20015,Ships in 5 - 7 work days,CPU,https://www.takealot.com/intel-core-i9-13900f-processor/PLID93366696
AMD Ryzen 5 4500 CPU - 6-core Socket AM4 3.6 GHz Processor,2040,Ships in 3 - 5 work days,CPU,https://www.takealot.com/amd-ryzen-5-4500-cpu-6-core-socket-am4-3-6-ghz-processor/PLID93331604
AMD Ryzen 5 5600G 6-Core 3.9GHz (4.4GHz Boost) Socket AM4 Desktop APU,4677,Ships in 5 - 7 work days,CPU,https://www.takealot.com/amd-ryzen-5-5600g-6-core-3-9ghz-4-4ghz-boost-socket-am4-desktop-apu/PLID93331568
Intel Core i5 12400 2.5GHz 6 Core LGA 1700 Processor,4344,Ships in 5 - 7 work days,CPU,https://www.takealot.com/intel-core-i5-12400-2-5ghz-6-core-lga-1700-processor/PLID93328088
UPGRADE PC Kit (High) Intel 13th Gen Core i9 : Use Your Own Graphics Card,59735,In Stock,CPU,https://www.takealot.com/upgrade-pc-kit-high-intel-13th-gen-core-i9-use-your-own-graphics-card/PLID93266754
AMD RYZEN 7 7800X3D 8-Core 4.2GHz AM5 CPU,11499,Ships in 5 - 7 work days,CPU,https://www.takealot.com/amd-ryzen-7-7800x3d-8-core-4-2ghz-am5-cpu/PLID93203979
AMD RYZEN 5 5600X - 6-Core 3.7GHz AM4 CPU,6873,Ships in 5 - 7 work days,CPU,https://www.takealot.com/amd-ryzen-5-5600x-6-core-3-7ghz-am4-cpu/PLID93099130
AMD RYZEN 7 5700G - 8-Core 4.6GHZ AM4 CPU,7116,Ships in 5 - 7 work days,CPU,https://www.takealot.com/amd-ryzen-7-5700g-8-core-4-6ghz-am4-cpu/PLID93099128
AMD RYZEN 7 5800X3D - 8-Core 3.4GHz AM4 CPU,8745,Ships in 3 - 5 work days,CPU,https://www.takealot.com/amd-ryzen-7-5800x3d-8-core-3-4ghz-am4-cpu/PLID93099127
AMD RYZEN 5 5600 - 6-Core 3.5 GHz AM4 CPU,7675,Ships in 5 - 7 work days,CPU,https://www.takealot.com/amd-ryzen-5-5600-6-core-3-5-ghz-am4-cpu/PLID93099126
AMD RYZEN 9 7950X - 16-Core 4.5GHz AM5 CPU,17800,Ships in 5 - 7 work days,CPU,https://www.takealot.com/amd-ryzen-9-7950x-16-core-4-5ghz-am5-cpu/PLID93099125
AMD RYZEN 5 7600X - 6-Core 4.7GHz AM5 CPU,7933,Ships in 3 - 5 work days,CPU,https://www.takealot.com/amd-ryzen-5-7600x-6-core-4-7ghz-am5-cpu/PLID93099124
AMD RYZEN 3 4300G - 4-Core 3.8 GHZ AM4 CPU,2291,Ships in 3 - 5 work days,CPU,https://www.takealot.com/amd-ryzen-3-4300g-4-core-3-8-ghz-am4-cpu/PLID93099122
AMD RYZEN 7 7700 - 8-Core 3.8GHz AM5 CPU,12233,Ships in 5 - 7 work days,CPU,https://www.takealot.com/amd-ryzen-7-7700-8-core-3-8ghz-am5-cpu/PLID93099120
AMD RYZEN 9 7950X3D - 16-Core 4.2GHz AM5 CPU,18599,Ships in 5 - 7 work days,CPU,https://www.takealot.com/amd-ryzen-9-7950x3d-16-core-4-2ghz-am5-cpu/PLID93099119
AMD RYZEN 9 7900X3D - 12-Core 4.4GHz AM5 CPU,13649,Ships in 5 - 7 work days,CPU,https://www.takealot.com/amd-ryzen-9-7900x3d-12-core-4-4ghz-am5-cpu/PLID93099118
AMD Ryzen 7 7700X 8-Core 16-Threads 4.5GHz,10877,Ships in 7 - 9 work days,CPU,https://www.takealot.com/amd-ryzen-7-7700x-8-core-16-threads-4-5ghz/PLID93038254
Intel Core i3 12100F 3.3GHZ LGA1700,2462,Ships in 3 - 5 work days,CPU,https://www.takealot.com/intel-core-i3-12100f-3-3ghz-lga1700/PLID92805572
AMD Ryzen 9 7900X3D AM5 12-Core 4.4GHz Gaming Processor,12499,In stock,CPU,https://www.takealot.com/amd-ryzen-9-7900x3d-am5-12-core-4-4ghz-gaming-processor/PLID92770225
AMD Ryzen 9 7950X3D AM5 16-Core 4.2GHz Gaming Processor,15699,In stock,CPU,https://www.takealot.com/amd-ryzen-9-7950x3d-am5-16-core-4-2ghz-gaming-processor/PLID92770223
Intel Core i7-13700 2.1 GHz 16-Core LGA 1700 Processor,14262,Ships in 5 - 7 work days,CPU,https://www.takealot.com/intel-core-i7-13700-2-1-ghz-16-core-lga-1700-processor/PLID92616917
AMD Ryzen 9 7900 12-Core 3.7 GHz AM5 CPU,7999,In stock,CPU,https://www.takealot.com/amd-ryzen-9-7900-12-core-3-7-ghz-am5-cpu/PLID92537432
AMD Ryzen 7 7700 8-Core 3.8 GHz AM5 CPU,12245,Ships in 5 - 7 work days,CPU,https://www.takealot.com/amd-ryzen-7-7700-8-core-3-8-ghz-am5-cpu/PLID92537431
i5-12600KF,6909,Ships in 5 - 7 work days,CPU,https://www.takealot.com/i5-12600kf/PLID92479785
Intel i5-13400,6989,Ships in 5 - 7 work days,CPU,https://www.takealot.com/intel-i5-13400/PLID92479783
Intel i5-12400,4330,Ships in 4 - 6 work days,CPU,https://www.takealot.com/intel-i5-12400/PLID92479781
Intel i3-13100f,4271,Ships in 5 - 7 work days,CPU,https://www.takealot.com/intel-i3-13100f/PLID92479779
Intel i3-13100,5246,Ships in 5 - 7 work days,CPU,https://www.takealot.com/intel-i3-13100/PLID92479778
Intel i3-12100,3843,Ships in 5 - 7 work days,CPU,https://www.takealot.com/intel-i3-12100/PLID92479777
AMD Ryzen 3 4300G 4-Core 3.8 GHz AM4 CPU,1999,In stock,CPU,https://www.takealot.com/amd-ryzen-3-4300g-4-core-3-8-ghz-am4-cpu/PLID92208493
AMD RYZEN 5 7600X 6-Core 4.7GHz AM5 CPU,7934,Ships in 3 - 5 work days,CPU,https://www.takealot.com/amd-ryzen-5-7600x-6-core-4-7ghz-am5-cpu/PLID91875733
AMD RYZEN 7 7700X 8-Core 4.5GHz AM5 CPU,9982,Ships in 7 - 9 work days,CPU,https://www.takealot.com/amd-ryzen-7-7700x-8-core-4-5ghz-am5-cpu/PLID91875732
AMD RYZEN 9 7900X 12-Core 4.7GHz AM5 CPU,15568,Ships in 5 - 7 work days,CPU,https://www.takealot.com/amd-ryzen-9-7900x-12-core-4-7ghz-am5-cpu/PLID91875731
Intel 12100 i3 Cpu 3.3Ghz,4341,Ships in 5 - 7 work days,CPU,https://www.takealot.com/intel-12100-i3-cpu-3-3ghz/PLID91791577
AMD Ryzen 9 5950X 100-100000059WOF,17550,Ships in 5 - 7 work days,CPU,https://www.takealot.com/amd-ryzen-9-5950x-100-100000059wof/PLID91772535
Intel Core i9-13900K 3 GHz 24-Core LGA 1700 Processor,20636,Ships in 5 - 7 work days,CPU,https://www.takealot.com/intel-core-i9-13900k-3-ghz-24-core-lga-1700-processor/PLID91672081
Intel Core i3 12100F Processor,2467,Ships in 3 - 5 work days,CPU,https://www.takealot.com/intel-core-i3-12100f-processor/PLID90807073
AMD Ryzen 5 5600X Hexa Core 3.70 GHz Processor x 1,6191,Ships in 5 - 7 work days,CPU,https://www.takealot.com/amd-ryzen-5-5600x-hexa-core-3-70-ghz-processor-x-1/PLID90803179
AMD Ryzen 9 5950X AM4 3.4GHz 16-Core CPU,10999,In stock,CPU,https://www.takealot.com/amd-ryzen-9-5950x-am4-3-4ghz-16-core-cpu/PLID90595630
Amd Ryzen 7 5700g 8-Core 4.6ghz Am4,6298,Ships in 3 - 5 work days,CPU,https://www.takealot.com/amd-ryzen-7-5700g-8-core-4-6ghz-am4/PLID90595621
Amd Ryzen 7 5700g 8-Core 4.6ghz Am4,5536,Ships in 5 - 7 work days,CPU,https://www.takealot.com/amd-ryzen-7-5700g-8-core-4-6ghz-am4/PLID90458619
AMD Ryzen 5 5600X AM4 3.7GHz 6-Core CPU,6191,Ships in 5 - 7 work days,CPU,https://www.takealot.com/amd-ryzen-5-5600x-am4-3-7ghz-6-core-cpu/PLID90433392
AMD Ryzen 9 5950X AM4 3.4GHz 16-Core CPU,14398,Ships in 5 - 7 work days,CPU,https://www.takealot.com/amd-ryzen-9-5950x-am4-3-4ghz-16-core-cpu/PLID90432506
Intel® Core™ i5-11400F 2.60 GHz (Up to 4.40 GHz) Processor,9135,Ships in 5 - 7 work days,CPU,https://www.takealot.com/intel-core-i5-11400f-2-60-ghz-up-to-4-40-ghz-processor/PLID90432273
AMD Ryzen 7 5700G 3.8 GHz Desktop Processor,5499,Ships in 5 - 7 work days,CPU,https://www.takealot.com/amd-ryzen-7-5700g-3-8-ghz-desktop-processor/PLID90395671
Intel® Core™ i5-11500 2.7GHz Processor,8326,Ships in 5 - 7 work days,CPU,https://www.takealot.com/intel-core-i5-11500-2-7ghz-processor/PLID90379259
Intel Core i5-11600 Hexa Core 2.8GHz Processor,11348,Ships in 5 - 7 work days,CPU,https://www.takealot.com/intel-core-i5-11600-hexa-core-2-8ghz-processor/PLID90379258
Intel Celeron G5905 Processor (BX80701G5905),2254,Ships in 5 - 7 work days,CPU,https://www.takealot.com/intel-celeron-g5905-processor-bx80701g5905/PLID90305970
AMD Ryzen 3 4300G SKT AM4 CPU; 4 Core/8 Thread; Base Clock 3.8Ghz,2938,Ships in 5 - 7 work days,CPU,https://www.takealot.com/amd-ryzen-3-4300g-skt-am4-cpu-4-core-8-thread-base-clock-3-8ghz/PLID90279625
"AMD Ryzen 5 3600 6-Core, 12-Thread Unlocked Desktop Processor",4239,Ships in 7 - 9 work days,CPU,https://www.takealot.com/amd-ryzen-5-3600-6-core-12-thread-unlocked-desktop-processor/PLID90245524
Intel Celeron G6900 3.4 GHZ- LGA 1700,1865,Ships in 4 - 6 work days,CPU,https://www.takealot.com/intel-celeron-g6900-3-4-ghz-lga-1700/PLID90197491
Intel Celeron G5905 - 3.5 GHz -LGA 1200,2484,Ships in 5 - 7 work days,CPU,https://www.takealot.com/intel-celeron-g5905-3-5-ghz-lga-1200/PLID90197488
Intel Core i7 12700 Up to 4.9 GHZ CPU,8367,Ships in 3 - 5 work days,CPU,https://www.takealot.com/intel-core-i7-12700-up-to-4-9-ghz-cpu/PLID90167679
Intel Core i7-12700K 3.6 GHz (Up to 5.0 GHz) Processor,9999,Ships in 5 - 7 work days,CPU,https://www.takealot.com/intel-core-i7-12700k-3-6-ghz-up-to-5-0-ghz-processor/PLID90167678
Intel Core i5 11600K CPU - 11th Gen Core i5-11600K 3.9 GHz 12 MB Processor,13993,Ships in 5 - 7 work days,CPU,https://www.takealot.com/intel-core-i5-11600k-cpu-11th-gen-core-i5-11600k-3-9-ghz-12-mb-processor/PLID90152725
Intel CPU i7-12700KF,12466,Ships in 5 - 7 work days,CPU,https://www.takealot.com/intel-cpu-i7-12700kf/PLID90145263
Intel CPU i9-12900KF,17986,Ships in 5 - 7 work days,CPU,https://www.takealot.com/intel-cpu-i9-12900kf/PLID90145262
AMD Ryzen 5 5600G 6 Core AM4 CPU/Processor,4676,Ships in 5 - 7 work days,CPU,https://www.takealot.com/amd-ryzen-5-5600g-6-core-am4-cpu-processor/PLID90082778
INTEL CORE I5 12600k,8068,Ships in 5 - 7 work days,CPU,https://www.takealot.com/intel-core-i5-12600k/PLID90019246
AMD Ryzen 5 5600x Am4 3.7ghz 6-Core CPU,6191,Ships in 5 - 7 work days,CPU,https://www.takealot.com/amd-ryzen-5-5600x-am4-3-7ghz-6-core-cpu/PLID73181484
Intel Rocket Lake I5-11400 2.6g Lga1200,6578,Ships in 5 - 7 work days,CPU,https://www.takealot.com/intel-rocket-lake-i5-11400-2-6g-lga1200/PLID73060810
Intel Cometlake-S G6405 Pen 4.10 Lga1200,2806,Ships in 5 - 7 work days,CPU,https://www.takealot.com/intel-cometlake-s-g6405-pen-4-10-lga1200/PLID73060809
Amd Ryzen 5 5600x Cpu,6191,Ships in 5 - 7 work days,CPU,https://www.takealot.com/amd-ryzen-5-5600x-cpu/PLID72865732
Intel Core i5-10600K 10th Gen,10560,Ships in 5 - 7 work days,CPU,https://www.takealot.com/intel-core-i5-10600k-10th-gen/PLID72865657
Intel Core i9-10900 (10th Gen) Processor,16238,Ships in 5 - 7 work days,CPU,https://www.takealot.com/intel-core-i9-10900-10th-gen-processor/PLID72401654
AMD Ryzen 9 5900x Desktop processor,15059,Ships in 5 - 7 work days,CPU,https://www.takealot.com/amd-ryzen-9-5900x-desktop-processor/PLID72199274
AMD Ryzen 9 5950 Desktop Processor,23829,Ships in 5 - 7 work days,CPU,https://www.takealot.com/amd-ryzen-9-5950-desktop-processor/PLID72195411
AMD Ryzen 7 5800X AM4 Desktop CPU,5999,Ships in 5 - 7 work days,CPU,https://www.takealot.com/amd-ryzen-7-5800x-am4-desktop-cpu/PLID72170726
